"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"1257","Sharon",NA,3,NA,2019-10-01,NA,TRUE,"Brilliant brilliant brilliant","Brilliant brilliant brilliant. If over ever run into any problems starking have always sorted them out . Really great and so glad I joined then .",NA,145
"1258","NT",NA,1,NA,2019-10-01,NA,TRUE,"Very good bank","Very good bank, I am glad that I joined",NA,39
"1259","Alex B",NA,2,NA,2019-10-01,NA,TRUE,"Absolutely love Starling","Absolutely love Starling. It’s way better than any other bank. I’ve finally managed to take control of my finances!",NA,115
"1260","Calum",NA,3,NA,2019-10-01,2019-10-01,TRUE,"Categorisation","It’s a banking app that is nearly there for me however, I would like to be able to categorise my expenses into my own personalised categories - how is this not an option?","Hi Calum,We really appreciate your feedback regarding customizing categories. We have passed your interest on to our team and will let you know if this becomes a feature in future!Team Starling",170
"1261","Mr R Munro",NA,2,NA,2019-10-01,2019-10-01,FALSE,"Spanish Direct Debits","Spanish Direct Debits - Be aware.I opened a Starling Euro account to pay my Spanish direct debits.  I closed my Spanish bank account in the summer and provided the IBAN and SWIFT code.  I was assured by Starling that there would be no problems, I did checkwith Starling prior to closing my Spanish account as I know there can be local issues in Spain sometimes, I was reassured this would be no problem.  I have now had messages saying paymnets or deposits are being returned and I need a Spanish account to make payments, even though there is an EU directive for such paymentsto be made throughout Europe.  I have raised this with Starling but have been very unimpressed with the response and poor grammer on email messgaes.  Looks like I have to travel back to Spain and open a local bank account now, unimpressed from London.","Hi there,Thank you for your review. We're really sorry about your recent experience. This is not the level of service we aim to provide.Please be assured we have passed your feedback on to our team as we are always looking for ways to improve the customer experience.Team Starling",828
"1262","Alan Moore",NA,1,NA,2019-10-01,2019-10-01,FALSE,"Of you make a complaint and get…","Of you make a complaint and get anywhere, do not accept any token goodwill gesture, as this is accepted as that you are happy with the outcome and accepted no liability that any complaint wasn't the fault of Starling bank.  If you do and still go to the ombudsman, then your complaint will not be upheld.  So for those unfortunate to accept their token gesture like myself, it is not the point in asking for compensation, it's a matter of principle, the time and effort being wasted and the complete lack of ownership from them in saying sorry.","Hi Alan,We are really sorry to hear about your recent experience. Please be assured our customer service team are always here to help. If you still wish to pursue your complaint, please do not hesitate to get back in touch. Team Starling",544
"1263","Caroline Mussared","https://user-images.trustpilot.com/55ae62cb0000ff0001ce3a40/73x73.png",12,NA,2019-09-30,NA,FALSE,"This is the best bank I’ve ever...","This is the best bank I’ve ever used. There app is very simple and easy to use.I have both business and personal with them. The business banking is perfect as there are no fees attached. I was spending nearly £30 per month with Barclays business and now I am spending nothing with Starling.I was given 19p interest on the personal account after two weeks, now that may not seem like a lot to some people but I’ve never got that from high street banks before.If you want easy and simple banking then you need starling...!",NA,520
"1264","sara",NA,1,NA,2019-09-30,2019-09-30,FALSE,"AVOID JOINING THIS BANK Very…","AVOID JOINING THIS BANK Very disappointed since opening the account I am not receiving funds from my worldpay card machine transactions I take payments through my card machine everyday and they normally take 2 working days to clear in my account but not with starling payment come through very inconsistent and slow several days with no transfers at all leaving my suppliers waiting for payment and my normally organised smooth running business in a very vunerable and stressful state I would avoid this account for business and stick with large high street named reliable banks after several calls back and for still no answers as to where my funds are and no money in my account to trade absolute mess.","Hi Sara, Thank you for your review.We're sorry to hear about the issue you've experienced with WorldPay. We're keen to look into this further for you, please email us with the reference reviews-70045 and we'll get our team to investigate this further for you.Team Starling",704
"1265","Andrew",NA,8,NA,2019-09-30,2019-10-01,FALSE,"Ok but not great","So I have been with Starling since February 2019 and switched everything over to it, a proper jump in! Like most I looked at the benefits of using such bank that wasn’t on the high street.The App was the main draw for me because it offered categorising spending and instant notification, as well as the Apple/Google Pay services.However...I have had several chances to chat with support via the App and most the time the information was not clear and lacked any ownership.Pro:- Instant notifications (seems more instant since last two months)- Apple/Google Pay- Almost instant setup- Payment categoriesCons:- Support need better communication skills- More transparent about card payment issuesReasons I am now thinking of leaving:1. I just don’t want to chat to support because of poor previous experiences.2. Instant notifications at the start was unreliable3. September 2019 alone my Starling card was declined 6 times in four different shops with money in the account.4. Although I don’t need it, I was never offered a loan or overdraft. Why.I also find unless you are on top of categories they are a little meaningless although the App does try to sort correctly most of the time.I wish all the other main banks adopt the App features and ease of opening an account but due to declined cards I have to switch away because it’s just frankly embarrassing at the shops. Competition is good but this isn’t something I can back just yet.I may return in the future but it’s time for change.","Hi Andrew, Thank you for taking the time to leave your review and comments. We do appreciate the feedback as it helps us improve in the future.We're sorry to hear about your experience from our customer service team as it doesn't appear you receive the high level of support we aim to provide to all our customers. We'll ensure this is passed on as feedback to the team for you. In regard to the recent declines you have experienced this may have been due to the new contactless rule that came into effect. Where if you make 5 contactless payments in a row you'll be asked to enter chip/pin. You can find more information about this from one of our blogs - https://www.starlingbank.com/blog/making-contactless-more-secure/.As you've been with us for some time please reach out to our customer service team as we maybe able to offer you an overdraft but we would need to ask your permission for a credit check. Team Starling",1488
"1266","Tom Runar Lauritzen",NA,3,NA,2019-09-30,2019-09-30,FALSE,"Good app but customer support VERY poor","Update: no news from Starling on the pending transactions stuck in limbo for weeks. As this is something a bank should be able to deal with quickly, I have further downgraded my rating to one star. No point in a fancy app if you cannot do banking.I was immediately impressed with Starling when i joined early this year. Registration was a doddle, transfers went quickly and the app was a pleasure to use. For day to day banking I felt nothing could beat it.When I set up my own company it was natural to look for a business account with Starling. However, that is when I discovered their dark side as their customer support really was not up to the task. As my company was brand new I did not have annual reports and account statements, their joining process then went off the rails and I had to resort to a high street bank to get an account.The next big disappointment came just recently when I had a few vendors reserve transactions against my account. As the purchases were cancelled, the actual reservations were just left pending against my account as is normal banking practice. Unfortunately for me Starling does not seem to be able to cancel these pending transactions and now I am left with 600 pound less in my account as the vendors can do nothing. I have been in contact with Starling several times, but they just point to the vendors and seem to be unaware of their own policy which is to cancel pending transactions on the 8th day.So if you want a modern bank that actually knows how to do banking, look elsewhere.","Hi Tom,We appreciate your feedback and we are working to improve the banking experience of new business owners, as they sometimes don’t have certain documents available. However, we do work with these businesses to find a solution.With regards to the pending transaction, we can see you've been in touch with our customer service team who are looking into this and they'll be back in touch soon.Thanks,Team Starling",1529
