"","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength"
"344","Caroline Dyos",NA,1,NA,2019-06-07,2019-06-07,TRUE,"Great service","Great service","Hey Caroline, thanks for taking the time to leave your 5 star review. GH",13
"345","Mr Hardcastle",NA,2,NA,2019-06-07,2019-06-08,TRUE,"Simple straightforward company to deal…","Simple straightforward company to deal with","Thank you for the great review Mr Hardcastle, welcome on board. GH",43
"346","WKP",NA,3,NA,2019-06-07,2019-06-08,TRUE,"Simple and Easy process","Simple and Easy process","Thank you for your feedback WKP,  We all really appreciate it. GH",23
"347","David Beverly",NA,4,NA,2019-06-07,2019-06-08,TRUE,"Easy to use","Easy to use, nice app with face and voice recognition entry, very competitive interest rates.","Thanks for taking the time to leave your review David. Always rewarding to when customers have a smooth experience when opening an account. GH",93
"348","Spooky",NA,1,NA,2019-06-07,NA,TRUE,"Text Before Dawn and Feedback Handled Incorrectly","When I joined Atom Bank I received a text message at 4 in the morning a few days later saying my funds had 'landed' in the newly opened account. I gave feedback to Atom about this which they took as a complaint. It wasn't a complaint but the way they handled it made it look like I'd made a big deal about it. Despite Atom saying they dont send texts during unsociable hours my complaint (which was feedback) was dismissed because they have no control of when the funds would 'land' in the account.Not off to a good start with Atom, probably wont remain a customer for very long.",NA,579
"349","Neil Reed",NA,4,NA,2019-06-07,2019-06-08,TRUE,"Incredibly easy to set up an account","Incredibly easy to set up an account and transfer only into it. Couldn’t be easier or more straightforward. Excellent rate of interest. Logging into the account is a doddle though the Face ID is not the best but that’s unimportant as you can use passcode or voice. If you want a good interest rate and easy set up then Atom is a great choice","Hey Neil, thanks for the brilliant review. Always great reading when customers have such a smooth experience when opening accounts with us. If you are still having issues with your face ID we'd love to get this resolved for you.Please feel free to contact our team on 0333 399 0050, We are available 24/7. GH",341
"350","Tracy Humphries",NA,1,NA,2019-06-07,2019-06-08,TRUE,"Easy to use app","Easy to use app, confidence with security","Thanks for the kind words Tracy. It's great to have you with us. GH",41
"351","John",NA,3,NA,2019-06-07,2019-06-08,TRUE,"Great service thanks","Great service thanks","Hey John, thanks for the 5 star review! GH",20
"352","ronald park",NA,3,NA,2019-06-07,2019-06-07,TRUE,"Atomic","Easy to use and excellent interest rates 👍","Thanks for kind words Ronald. It's great to have you on board :) GH",42
"353","Tim M",NA,4,NA,2019-06-07,2019-06-07,TRUE,"Easy to use with great rates","Easy to use with great rates","Thanks for your positive review Tim,  we really appreciate them. GH",28
"354","Fiona Grady","https://user-images.trustpilot.com/54e38eba0000ff0001abb908/73x73.png",2,NA,2019-06-07,2019-06-07,TRUE,"Better banking","Excellent communication regarding end of fixed term savings and available options. So easy to reinvest at a competitive interest rate.","It is fantastic to hear you have found us simple to use! GH",134
"355","Annie Hargreaves","https://user-images.trustpilot.com/598215bf0000ff000ab6b4c6/73x73.png",3,NA,2019-06-07,2019-06-07,TRUE,"Simple....does what it says..","Simple....does what it says... what more can I say","Thanks for the review Annie! GH",50
"356","Malcolm",NA,15,NA,2019-06-07,2019-06-08,TRUE,"Very simple to operate an account with the added benefit of not answering security questions.","Atom bank is very good. I am a person who consistently worries about security and was wary of operating a bank on a mobile. However the interest rates were so good I took the risk.I would recommend them. After all it is preferable to sitting down in a high street bank and having to watch compulsory videos and taking 30 minutes or more to open an account.Atom is very simple and fortunately there are three ways of logging in (face recognition, voice and pin number). In fact my face recognition stopped working a year ago.","Thanks for your feedback Malcolm, it's fantastic to hear you found the whole account opening process simple.  We really appreciate feedback like this. In regards to your face ID if you are no longer able to log in with this method please don't hesitate to contact our team on 0333 399 0050 so we can help resolve this for you, we're available 24/7. GH",524
"357","Nicholas Howgego",NA,1,NA,2019-06-07,2019-06-07,TRUE,"Good rate of interest","Quick and easy to open account. Good rate of interest.","Hi Nicholas, thanks for your 5 star feedback. It's great to hear you found it easy to get up and running. GH",54
"358","Rob Waghorn",NA,7,NA,2019-06-07,2019-06-07,TRUE,"Been with Atom 9 months and just opened…","Been with Atom 9 months and just opened my second savings account. They are very good and using the app is very easy. Try them you won’t regret it.","Great to read when our customers have such a breeze when banking with us, thank you for the kind words. GH",147
"359","Mr Marsh",NA,3,NA,2019-06-07,2019-06-07,TRUE,"An easy way to save with a top rate.","An easy way to save with a top rate.","Thank you for your review Mr Marsh. GH",36
"360","Alistair Davie",NA,4,NA,2019-06-07,2019-06-07,TRUE,"Saving made easy","Found that Atom were giving a very competative interest rate so thought I would give them a go. Creating an account was ever so easy and I like the different methods for authentication which makes it very secure.","Thanks for your review Alistair! Great to have you as part of the Atom family! GH",212
"361","Edward",NA,4,NA,2019-06-07,2019-06-07,TRUE,"Easy Set UP","Very easy to set up account and transfer funds.","Thank you for taking the time to leave your review Edward. GH",47
"362","Mark",NA,4,NA,2019-06-07,2019-06-07,TRUE,"Prompt friendly advice over the…","Prompt friendly advice over the telephone in answer to queries I couldn’t resolve myself via the App.Good rates for re-investors","Thanks for the great review Mark, I'll share your feedback with the team.  GH",128
"363","steve",NA,4,NA,2019-06-07,2019-06-07,TRUE,"A great service","Best saving rate out there for now,so easy to use and very quick replies if you have a problem.","Always rewarding to read when customers are talking up the team! Thanks for your review Steve. GH",95
"364","Mark Cairns",NA,1,NA,2019-06-07,2019-06-07,TRUE,"Easy use on app never any problems if…","Easy use on app never any problems if you need assistance it’s on line or phone","Hey Mark, thanks for the 5 star review! GH",79
"365","Gordon Hannah",NA,2,NA,2019-06-07,2019-06-07,TRUE,"Simple straight forward and secure with the best savings rate I could find","Simple straight forward and secure","Hi Gordon, thank you for taking the time to leave your review. It's great to have you on board :) GH",34
"366","Neil Wilkinson",NA,3,NA,2019-06-07,2019-06-07,TRUE,"Simple to set up an account","Simple to set up an account, with no fuss.","Hey Neil, thanks for taking the time to leave your feedback. GH",42
"367","GRAHAM BIGDEN",NA,8,NA,2019-06-07,2019-06-07,TRUE,"Easy to deal with and better interest…","Easy to deal with and better interest rates than most.","Hi Graham, it is excellent to hear you have found us so easy to use! GH",54
"368","Patricia Williams",NA,1,NA,2019-06-07,2019-06-07,TRUE,"Quick and easy service to use.","Quick and easy service to use.Love the mobile app and found it so easy to navigate. Simple and user friendly.Very competitive interest rates for savers","Thanks for your kind words Patricia! Great to hear you are liking the app and our rates. GH",151
"369","Steve",NA,4,NA,2019-06-05,2019-06-05,TRUE,"Really quick and secure.","Really quick and easy to set up new account. App is fast with 3 levels of access for security , a numerical code , facial recognition and voice all worked well. This is how banking should be done fast easy yet secure. Within minutes I'd opened a new savings account and my money had been transferred earning a better interest rate than almost everywhere else.","Thanks for the wonderful feedback Steve.  Welcome to he Atom family. KD",359
"370","Michael Laycock",NA,1,NA,2019-06-05,2019-06-05,FALSE,"I have used Atom and generally been…","I have used Atom and generally been very happy with. However, I think the 3 day option prior to maturity is not sufficient time to make a considered choice. If during this period you are abroad you are unable to use the app what can you do. Also the wording of a text received is misleading as it states your maturity options are available on the date of maturity and not 3 days prior. I have mentioned these problems previously which would be looked into but no update.","Hi Michael.  Thanks for your feedback.  We have fed back to the App development team your concerns with regards to the wording and timescales for maturing accounts.  This is something we are looking into, however there is no timescale I can offer of any implementations being put into place.  The App is continually developing as are Atom as a company as we want to make our customer experience the best we can.  If you are unable to action the maturity option, the funds would move to a holding account which would allow you to action your maturity option once you were able to access the App. KD",470
"371","Brenda G",NA,3,NA,2019-06-03,2019-06-03,TRUE,"ATOM BANK 5 Stars!","I love using the ATOM app as I feel in control of my finances.","Thanks so much for this positive review Brenda - we're pleased to hear that you love using our app, and hope you continue to enjoy banking with us :) AA",62
"372","Elizabeth",NA,1,NA,2019-06-02,2019-06-02,TRUE,"So easy to set up my new account.👍","So easy to set up my new account.👍","Thanks for taking the time to leave your review Elizabeth. It's great to have you on board :) AK",34
