"X","name","image","reviewCount","rating","publishedDate","respondDate","verifiedOrder","title","content","reply","contentLength","id","sentiment"
13185,"Vlad",NA,2,NA,"2019-11-13",NA,TRUE,"AVOID!"," i've made a transaction of   , uk to uk account , it was pending till october . i called them about ten times asking to cancel this transaction because i already paid to person with different account . instead of resolve the issue they just suspended my account , (with money in it of course) .all those prepaid accounts companies have one excuse ""we are fca regulated company "" , i wonder how did they get the license .i strongly advice you do not keep any money with any fca regulated prepaid accounts companies . unless you are ready to lose your money",NA,977,13185,-0.520231213872832
13190,"Robert",NA,1,NA,"2019-11-11","2019-11-11",TRUE,"I cannot topup from my Maestro Card…"," with both of them i can topup my revolut account/card",NA,183,13190,-0.780346820809249
13191,"Matteo Ricci",NA,2,NA,"2019-11-11","2019-11-11",FALSE,"Conto bloccato / Blocked account","****they blocked my account after a year that i use very little. they ask me for documentation on where the money came from",NA,1590,13191,-0.664739884393064
13193,"Birce",NA,1,NA,"2019-11-10","2019-11-11",FALSE,"Horrible customer service"," i guess asking for a debit card is the primary thing you could ever ask from your bank and should not take you weeks until you get it",NA,383,13193,-0.433526011560694
13195,"Deimantas",NA,2,NA,"2019-11-10","2019-11-11",FALSE,"Good app easy to use"," sign up and order free card then make first payment with your card and you will get  into your account","Hello Adrian!We're very sorry for any inconvenience caused to you because of this.Please remember that the referral bonus is allocated to the account once the first card transaction is concluded and successfully cleared, which sometimes might not happen instantly. You can always find more information about the referral program functioning on our website, app or FAQ :)All the best,The Monese team",207,13195,-0.549132947976879
13202,"Andrei",NA,1,NA,"2019-11-13","2019-11-14",TRUE,"ok, but not enough!","there are some problems when i make my purchases in different stores, or when i withdraw money from atms","Hello Andrei!Thanks for your positive review :)About the mentioned issues, we recommend that you contact our Support Team so they can explain exactly what happened to these transactions. Unfortunately, we cannot comment on any account specifics on a public platform.Thanks for your understanding!All the best,The Monese team",105,13202,-1.1849710982659
13205,"Vlad",NA,2,NA,"2019-11-13",NA,TRUE,"AVOID!"," i've made a transaction of   , uk to uk account , it was pending till october . i called them about ten times asking to cancel this transaction because i already paid to person with different account . instead of resolve the issue they just suspended my account , (with money in it of course) .all those prepaid accounts companies have one excuse ""we are fca regulated company "" , i wonder how did they get the license .i strongly advice you do not keep any money with any fca regulated prepaid accounts companies . unless you are ready to lose your money",NA,977,13205,-0.520231213872832
13210,"Robert",NA,1,NA,"2019-11-11","2019-11-11",TRUE,"I cannot topup from my Maestro Card…"," with both of them i can topup my revolut account/card",NA,183,13210,-0.780346820809249
13211,"Matteo Ricci",NA,2,NA,"2019-11-11","2019-11-11",FALSE,"Conto bloccato / Blocked account","****they blocked my account after a year that i use very little. they ask me for documentation on where the money came from",NA,1590,13211,-0.664739884393064
13213,"Birce",NA,1,NA,"2019-11-10","2019-11-11",FALSE,"Horrible customer service"," i guess asking for a debit card is the primary thing you could ever ask from your bank and should not take you weeks until you get it",NA,383,13213,-0.433526011560694
13215,"Deimantas",NA,2,NA,"2019-11-10","2019-11-11",FALSE,"Good app easy to use"," sign up and order free card then make first payment with your card and you will get  into your account","Hello Adrian!We're very sorry for any inconvenience caused to you because of this.Please remember that the referral bonus is allocated to the account once the first card transaction is concluded and successfully cleared, which sometimes might not happen instantly. You can always find more information about the referral program functioning on our website, app or FAQ :)All the best,The Monese team",207,13215,-0.549132947976879
13222,"Andrei",NA,1,NA,"2019-11-13","2019-11-14",TRUE,"ok, but not enough!","there are some problems when i make my purchases in different stores, or when i withdraw money from atms","Hello Andrei!Thanks for your positive review :)About the mentioned issues, we recommend that you contact our Support Team so they can explain exactly what happened to these transactions. Unfortunately, we cannot comment on any account specifics on a public platform.Thanks for your understanding!All the best,The Monese team",105,13222,-1.1849710982659
13225,"Vlad",NA,2,NA,"2019-11-13",NA,TRUE,"AVOID!"," i've made a transaction of   , uk to uk account , it was pending till october . i called them about ten times asking to cancel this transaction because i already paid to person with different account . instead of resolve the issue they just suspended my account , (with money in it of course) .all those prepaid accounts companies have one excuse ""we are fca regulated company "" , i wonder how did they get the license .i strongly advice you do not keep any money with any fca regulated prepaid accounts companies . unless you are ready to lose your money",NA,977,13225,-0.520231213872832
13230,"Robert",NA,1,NA,"2019-11-11","2019-11-11",TRUE,"I cannot topup from my Maestro Card…"," with both of them i can topup my revolut account/card",NA,183,13230,-0.780346820809249
13231,"Matteo Ricci",NA,2,NA,"2019-11-11","2019-11-11",FALSE,"Conto bloccato / Blocked account","****they blocked my account after a year that i use very little. they ask me for documentation on where the money came from",NA,1590,13231,-0.664739884393064
13233,"Birce",NA,1,NA,"2019-11-10","2019-11-11",FALSE,"Horrible customer service"," i guess asking for a debit card is the primary thing you could ever ask from your bank and should not take you weeks until you get it",NA,383,13233,-0.433526011560694
